date,fii_net,dii_net,total_net,signal
2016-06-10,353.8,-124.45,229.35000000000002,1
2016-06-12,161.8,-164.68,-2.8799999999999955,1
2016-06-13,212.24,-597.83,-385.59000000000003,1
2016-06-14,-113.36,-32.27,-145.63,-1
2016-06-15,-108.23,234.1,125.86999999999999,-1
2016-06-16,-156.75,-163.0,-319.75,-1
2016-06-17,31.96,-26.21,5.75,1
2016-06-20,-537.46,724.06,186.5999999999999,-1
2016-06-21,484.66,-335.53,149.13000000000005,1
2016-06-22,-41.1,361.34,320.23999999999995,-1
2016-06-23,81.87,203.56,285.43,1
2016-06-24,-629.14,114.94,-514.2,-1
2016-06-27,-146.11,-147.07,-293.18,-1
2016-06-28,-190.43,-242.71,-433.14,-1
2016-06-29,102.91,-20.19,82.72,1
2016-06-30,1107.42,-190.76,916.6600000000001,1
2016-07-01,-1051.74,190.86,-860.88,-1
2016-07-06,499.73,46.33,546.0600000000001,1
2016-07-07,-299.51,-159.98,-459.49,-1
2016-07-09,854.06,-768.55,85.50999999999999,1
2016-07-10,56.25,726.8,783.05,1
2016-07-11,311.18,779.86,1091.04,1
2016-07-12,193.66,-56.28,137.38,1
2016-07-13,290.53,-654.73,-364.20000000000005,1
2016-07-14,869.84,-874.15,-4.309999999999945,1
2016-07-15,1461.26,-1033.97,427.28999999999996,1
2016-07-18,599.09,-439.09,160.00000000000006,1
2016-07-19,548.9,-377.43,171.46999999999997,1
2016-07-20,215.21,-45.45,169.76,1
2016-07-21,420.22,-372.4,47.82000000000005,1
2016-07-22,437.78,-365.67,72.10999999999996,1
2016-07-25,891.01,-67.89,823.12,1
2016-07-26,670.89,-418.29,252.59999999999997,1
2016-07-27,404.69,-152.47,252.22,1
2016-07-28,1767.06,-1074.47,692.5899999999999,1
2016-07-29,-14.02,148.34,134.32,-1
2016-08-01,-1236.95,1003.99,-232.96000000000004,-1
2016-08-02,-84.56,279.49,194.93,-1
2016-08-03,775.07,-1341.51,-566.4399999999999,1
2016-08-04,180.27,-159.01,21.26000000000002,1
2016-08-06,529.16,-257.76,271.4,1
2016-08-07,330.62,-512.67,-182.04999999999995,1
2016-08-08,1156.19,-876.34,279.85,1
2016-08-09,111.41,-587.43,-476.02,1
2016-08-11,86.66,294.06,380.72,1
2016-08-12,698.86,64.32,763.1800000000001,1
2016-08-16,684.73,-108.98,575.75,1
2016-08-17,0.05,-89.37,-89.32000000000001,1
2016-08-18,162.17,-14.42,147.75,1
2016-08-19,409.94,106.19,516.13,1
2016-08-22,-300.5,52.5,-248.0,-1
2016-08-23,-0.19,-451.87,-452.06,-1
2016-08-24,-39.28,129.18,89.9,-1
2016-08-25,-372.08,-357.02,-729.0999999999999,-1
2016-08-26,341.35,-266.43,74.92000000000002,1
2016-08-29,286.52,17.49,304.01,1
2016-08-30,390.63,485.14,875.77,1
2016-08-31,854.19,847.7,1701.89,1
2016-09-02,-680.7,-174.14,-854.84,-1
2016-09-03,462.86,-823.56,-360.69999999999993,1
2016-09-05,224.4,350.6,575.0,1
2016-09-06,234.2,-317.74,-83.54000000000002,1
2016-09-08,144.15,-610.15,-466.0,1
2016-09-09,-315.24,-328.26,-643.5,-1
2016-09-11,-2095.0,1116.31,-978.69,-1
2016-09-12,200.52,289.57,490.09000000000003,1
2016-09-14,-477.33,-8.53,-485.85999999999996,-1
2016-09-15,345.42,-456.91,-111.49000000000001,1
2016-09-16,660.59,-213.13,447.46000000000004,1
2016-09-19,205.38,-252.28,-46.900000000000006,1
2016-09-20,-1146.93,777.52,-369.4100000000001,-1
2016-09-21,183.85,-230.59,-46.74000000000001,1
2016-09-22,336.87,310.35,647.22,1
2016-09-23,-299.98,496.14,196.15999999999997,-1
2016-09-26,-206.4,-113.35,-319.75,-1
2016-09-27,-155.76,90.67,-65.08999999999999,-1
2016-09-28,73.83,-69.53,4.299999999999997,1
2016-09-29,3413.37,1630.88,5044.25,1
2016-09-30,-1028.31,1560.29,531.98,-1
2016-10-02,-751.33,196.92,-554.4100000000001,-1
2016-10-03,1063.11,-598.03,465.0799999999999,1
2016-10-05,328.59,68.2,396.78999999999996,1
2016-10-06,201.32,-165.62,35.69999999999999,1
2016-10-08,412.56,-747.27,-334.71,1
2016-10-10,-547.26,468.96,-78.30000000000001,-1
2016-10-11,-733.49,639.19,-94.29999999999995,-1
2016-10-13,-911.53,679.49,-232.03999999999996,-1
2016-10-14,-946.42,556.9,-389.52,-1
2016-10-17,-456.64,235.57,-221.07,-1
2016-10-18,345.04,173.36,518.4000000000001,1
2016-10-19,-282.77,724.64,441.87,-1
2016-10-20,7.3,583.22,590.52,1
2016-10-21,-272.91,500.37,227.45999999999998,-1
2016-10-24,-325.13,333.26,8.129999999999995,-1
2016-10-25,-606.34,389.11,-217.23000000000002,-1
2016-10-26,-1450.65,989.46,-461.19000000000005,-1
2016-10-27,-469.93,856.5,386.57,-1
2016-10-28,-777.58,1124.08,346.4999999999999,-1
2016-10-30,-106.77,13.15,-93.61999999999999,-1
2016-11-01,-1319.24,900.99,-418.25,-1
2016-11-02,-1112.66,1222.12,109.45999999999981,-1
2016-11-03,378.36,-432.81,-54.44999999999999,1
2016-11-05,-362.19,729.59,367.40000000000003,-1
2016-11-07,1055.8,-610.57,445.2299999999999,1
2016-11-08,608.35,-621.65,-13.299999999999955,1
2016-11-11,-1493.27,64.72,-1428.55,-1
2016-11-15,-2353.82,-104.83,-2458.65,-1
2016-11-16,-1957.04,2344.31,387.27,-1
2016-11-17,-983.93,1144.15,160.22000000000014,-1
2016-11-18,-926.32,1143.44,217.12,-1
2016-11-21,-1310.82,1211.01,-99.80999999999995,-1
2016-11-22,-692.85,1075.2,382.35,-1
2016-11-23,-1023.12,1254.67,231.55000000000007,-1
2016-11-24,-2010.15,1648.22,-361.93000000000006,-1
2016-11-25,-372.88,997.84,624.96,-1
2016-11-28,-1436.4,1233.79,-202.61000000000013,-1
2016-11-29,-715.3,534.2,-181.0999999999999,-1
2016-11-30,-434.42,676.68,242.25999999999993,-1
2016-12-01,-540.99,141.25,-399.74,-1
2016-12-02,-398.37,545.07,146.70000000000005,-1
2016-12-05,24.14,258.35,282.49,1
2016-12-07,212.92,119.27,332.19,1
2016-12-08,1203.71,-392.47,811.24,1
2016-12-09,-593.61,-12.9,-606.51,-1
2016-12-12,-94.45,-266.2,-360.65,-1
2016-12-13,-2181.03,178.92,-2002.1100000000001,-1
2016-12-14,-632.29,210.86,-421.42999999999995,-1
2016-12-15,-611.97,-177.48,-789.45,-1
2016-12-16,-90.36,30.48,-59.879999999999995,-1
2016-12-19,-535.77,556.36,20.590000000000032,-1
2016-12-20,-685.93,418.93,-266.99999999999994,-1
2016-12-21,-1178.08,1057.96,-120.11999999999989,-1
2016-12-22,-614.4,319.79,-294.60999999999996,-1
2016-12-23,-1462.65,1614.94,152.28999999999996,-1
2016-12-26,-1095.04,1065.39,-29.649999999999864,-1
2016-12-27,-712.17,1502.41,790.2400000000001,-1
2016-12-28,-527.06,824.84,297.7800000000001,-1
2016-12-29,-662.29,957.83,295.5400000000001,-1
2016-12-30,-585.64,725.26,139.62,-1
2017-01-02,92.73,1133.74,1226.47,1
2017-01-03,-198.27,254.21,55.94,-1
2017-01-06,-517.31,171.65,-345.65999999999997,-1
2017-01-08,-945.83,1390.65,444.82000000000005,-1
2017-01-09,-832.81,731.72,-101.08999999999992,-1
2017-01-11,1038.31,-667.91,370.4,1
2017-01-12,306.11,176.19,482.3,1
2017-01-13,-117.59,-473.5,-591.09,-1
2017-01-16,-347.25,203.45,-143.8,-1
2017-01-17,142.21,-607.23,-465.02,1
2017-01-19,-132.26,379.63,247.37,-1
2017-01-20,-26.34,-175.48,-201.82,-1
2017-01-23,-288.8,519.99,231.19,-1
2017-01-24,93.95,533.49,627.44,1
2017-01-25,1378.81,383.03,1761.84,1
2017-01-27,211.77,482.52,694.29,1
2017-01-30,607.36,40.04,647.4,1
2017-01-31,-532.88,237.37,-295.51,-1
2017-02-01,-260.64,20.66,-239.98,-1
2017-02-02,108.59,-110.89,-2.299999999999997,1
2017-02-03,122.94,-83.21,39.730000000000004,1
2017-02-05,-611.82,541.39,-70.43000000000006,-1
2017-02-06,-59.13,222.29,163.16,-1
2017-02-08,473.72,-232.95,240.77000000000004,1
2017-02-11,1032.88,-456.51,576.3700000000001,1
2017-02-13,306.74,-171.7,135.04000000000002,1
2017-02-14,-6.45,-3.2,-9.65,-1
2017-02-15,225.84,248.98,474.82,1
2017-02-16,-215.69,846.11,630.4200000000001,-1
2017-02-17,8043.14,-5631.99,2411.1500000000005,1
2017-02-20,-433.38,827.9,394.52,-1
2017-02-21,-1435.76,1535.44,99.68000000000006,-1
2017-02-22,-259.21,917.97,658.76,-1
2017-02-23,392.33,-445.04,-52.710000000000036,1
2017-02-27,-145.55,263.79,118.24000000000001,-1
2017-02-28,1146.23,268.34,1414.57,1
2017-03-01,-500.49,562.27,61.77999999999997,-1
2017-03-02,353.84,-42.53,311.30999999999995,1
2017-03-03,1529.48,-737.0,792.48,1
2017-03-04,534.45,33.29,567.74,1
2017-03-05,-517.74,112.36,-405.38,-1
2017-03-07,-804.67,954.34,149.67000000000007,-1
2017-03-08,24.07,-389.34,-365.27,1
2017-03-10,-693.03,1552.41,859.3800000000001,-1
2017-03-11,-9690.84,33.4,-9657.44,-1
2017-03-14,4087.89,-1519.94,2567.95,1
2017-03-15,1141.13,126.75,1267.88,1
2017-03-16,1360.1,-88.17,1271.9299999999998,1
2017-03-17,1532.39,-711.5,820.8900000000001,1
2017-03-20,56.67,-536.21,-479.54,1
2017-03-21,1662.72,-798.57,864.15,1
2017-03-22,356.64,-779.91,-423.27,1
2017-03-23,1094.44,-590.78,503.6600000000001,1
2017-03-24,543.35,116.5,659.85,1
2017-03-27,577.88,-594.48,-16.600000000000023,1
2017-03-28,6415.38,356.23,6771.610000000001,1
2017-03-29,460.98,1283.03,1744.01,1
2017-03-30,67.97,1701.79,1769.76,1
2017-03-31,-295.92,1499.41,1203.49,-1
2017-04-01,-800.71,427.09,-373.62000000000006,-1
2017-04-05,-601.12,926.1,324.98,-1
2017-04-07,-834.36,295.88,-538.48,-1
2017-04-08,-853.8,1017.1,163.30000000000007,-1
2017-04-09,-873.91,-49.1,-923.01,-1
2017-04-10,-632.14,584.88,-47.25999999999999,-1
2017-04-12,-333.59,776.18,442.59,-1
2017-04-13,-407.88,65.43,-342.45,-1
2017-04-17,-250.54,-52.38,-302.92,-1
2017-04-18,-930.67,878.08,-52.58999999999992,-1
2017-04-19,-673.38,525.52,-147.86,-1
2017-04-20,-168.84,8.82,-160.02,-1
2017-04-21,-978.34,1132.39,154.05000000000007,-1
2017-04-24,-279.55,984.17,704.6199999999999,-1
2017-04-25,178.82,998.26,1177.08,1
2017-04-26,-492.52,1011.38,518.86,-1
2017-04-27,-181.71,233.31,51.599999999999994,-1
2017-04-28,-1150.43,1684.44,534.01,-1
2017-05-01,-86.88,449.07,362.19,-1
2017-05-04,340.13,-194.05,146.07999999999998,1
2017-05-05,-363.98,298.11,-65.87,-1
2017-05-06,476.64,13.62,490.26,1
2017-05-07,227.57,75.36,302.93,1
2017-05-09,-379.16,474.36,95.19999999999999,-1
2017-05-10,-656.5,519.03,-137.47000000000003,-1
2017-05-12,-1470.56,1074.39,-396.16999999999985,-1
2017-05-15,235.33,-65.77,169.56,1
2017-05-16,858.29,-401.89,456.4,1
2017-05-17,-731.39,614.51,-116.88,-1
2017-05-18,-360.59,897.96,537.3700000000001,-1
2017-05-19,-988.7,349.21,-639.49,-1
2017-05-22,-321.27,1262.64,941.3700000000001,-1
2017-05-23,-400.53,352.54,-47.98999999999995,-1
2017-05-24,81.88,197.31,279.19,1
2017-05-25,589.11,-236.44,352.67,1
2017-05-26,-274.14,1008.56,734.42,-1
2017-05-29,-709.97,290.53,-419.44000000000005,-1
2017-05-30,-217.1,366.97,149.87000000000003,-1
2017-05-31,1048.93,-939.54,109.3900000000001,1
2017-06-01,-255.21,165.29,-89.92000000000002,-1
2017-06-02,-403.52,449.52,46.0,-1
2017-06-03,564.15,-481.96,82.19,1
2017-06-04,142.68,-205.64,-62.95999999999998,1
2017-06-06,61.16,-360.01,-298.85,1
2017-06-07,-15.29,315.95,300.65999999999997,-1
2017-06-09,-1353.02,51.57,-1301.45,-1
2017-06-10,-1040.4,1239.74,199.33999999999992,-1
2017-06-11,576.27,-263.84,312.43,1
2017-06-12,-1217.92,995.11,-222.81000000000006,-1
2017-06-13,-312.4,304.58,-7.819999999999993,-1
2017-06-14,-161.13,71.65,-89.47999999999999,-1
2017-06-15,-645.35,854.85,209.5,-1
2017-06-16,-764.48,890.91,126.42999999999995,-1
2017-06-19,-250.39,529.9,279.51,-1
2017-06-20,-312.84,477.13,164.29000000000002,-1
2017-06-21,-152.82,-41.39,-194.20999999999998,-1
2017-06-22,192.68,455.21,647.89,1
2017-06-23,269.95,-45.78,224.17,1
2017-06-28,-469.09,168.97,-300.12,-1
2017-06-29,-1140.77,600.23,-540.54,-1
2017-06-30,-160.48,1195.71,1035.23,-1
2017-07-02,201.13,1620.03,1821.1599999999999,1
2017-07-03,920.46,-1073.75,-153.28999999999996,1
2017-07-04,-262.37,414.94,152.57,-1
2017-07-06,73.79,166.22,240.01,1
2017-07-07,-522.08,720.08,198.0,-1
2017-07-08,-199.21,308.15,108.93999999999997,-1
2017-07-09,-564.0,245.32,-318.68,-1
2017-07-11,461.47,-2046.07,-1584.6,1
2017-07-12,-1075.62,926.68,-148.93999999999994,-1
2017-07-13,-59.15,279.13,219.98,-1
2017-07-14,673.56,-136.27,537.29,1
2017-07-17,328.61,-447.14,-118.52999999999997,1
2017-07-18,317.44,-975.01,-657.5699999999999,1
2017-07-19,1046.65,-12.48,1034.17,1
2017-07-20,154.91,0.08,154.99,1
2017-07-21,12.9,147.66,160.56,1
2017-07-24,-366.84,668.87,302.03000000000003,-1
2017-07-25,270.77,-209.5,61.26999999999998,1
2017-07-26,-60.6,676.61,616.01,-1
2017-07-27,1869.92,-660.03,1209.89,1
2017-07-28,-223.12,424.67,201.55,-1
2017-07-31,-1196.94,1768.43,571.49,-1
2017-08-02,-127.69,-166.82,-294.51,-1
2017-08-03,3573.04,-1735.12,1837.92,1
2017-08-05,-542.47,663.33,120.86000000000001,-1
2017-08-06,90.78,738.78,829.56,1
2017-08-08,1539.82,798.55,2338.37,1
2017-08-09,-256.42,487.97,231.55,-1
2017-08-11,-3838.27,3038.16,-800.1100000000001,-1
2017-08-12,-675.16,1243.0,567.84,-1
2017-08-14,-1638.83,1619.17,-19.659999999999854,-1
2017-08-16,-1090.1,1336.91,246.81000000000017,-1
2017-08-17,-981.05,828.59,-152.45999999999992,-1
2017-08-18,-2182.12,584.59,-1597.5299999999997,-1
2017-08-21,-1983.39,474.72,-1508.67,-1
2017-08-22,-828.69,435.05,-393.64000000000004,-1
2017-08-23,-1157.52,929.84,-227.67999999999995,-1
2017-08-24,-696.93,1044.38,347.45000000000016,-1
2017-08-28,-124.74,476.26,351.52,-1
2017-08-29,-1459.64,1391.33,-68.31000000000017,-1
2017-08-30,-12.46,290.78,278.32,-1
2017-08-31,77.58,509.71,587.29,1
2017-09-01,-325.1,96.82,-228.28000000000003,-1
2017-09-02,356.63,-379.63,-23.0,1
2017-09-03,487.61,10.98,498.59000000000003,1
2017-09-05,332.87,16.92,349.79,1
2017-09-06,-100.99,324.7,223.70999999999998,-1
2017-09-08,-841.44,553.17,-288.2700000000001,-1
2017-09-10,-475.11,55.42,-419.69,-1
2017-09-11,-713.75,231.25,-482.5,-1
2017-09-13,-826.77,725.9,-100.87,-1
2017-09-14,-1334.23,793.31,-540.9200000000001,-1
2017-09-15,418.86,125.55,544.41,1
2017-09-18,-96.92,775.61,678.69,-1
2017-09-19,-1719.62,-77.68,-1797.3,-1
2017-09-20,-1185.44,946.23,-239.21000000000004,-1
2017-09-21,-1204.95,1416.55,211.5999999999999,-1
2017-09-22,-1241.73,521.17,-720.5600000000001,-1
2017-09-25,-1249.45,1009.98,-239.47000000000003,-1
2017-09-26,-1915.54,1537.1,-378.44000000000005,-1
2017-09-27,-856.28,1858.29,1002.01,-1
2017-09-28,-5328.46,5196.6,-131.85999999999967,-1
2017-09-29,-1546.86,2064.63,517.7700000000002,-1
2017-10-01,-21.2,253.36,232.16000000000003,-1
2017-10-02,504.51,-224.76,279.75,1
2017-10-03,412.14,-13.91,398.22999999999996,1
2017-10-04,-716.19,201.69,-514.5,-1
2017-10-05,893.36,-229.73,663.63,1
2017-10-07,102.27,894.57,996.84,1
2017-10-08,-1171.21,821.72,-349.49,-1
2017-10-10,-504.82,402.15,-102.67000000000002,-1
2017-10-11,-529.22,1920.87,1391.6499999999999,-1
2017-10-13,-1698.5,1590.13,-108.36999999999989,-1
2017-10-16,-29.92,272.69,242.76999999999998,-1
2017-10-17,-484.92,809.03,324.10999999999996,-1
2017-10-18,-1251.16,904.27,-346.8900000000001,-1
2017-10-19,-43.74,40.78,-2.960000000000001,-1
2017-10-23,-81.51,307.84,226.32999999999998,-1
2017-10-24,-1306.76,592.28,-714.48,-1
2017-10-25,3582.5,-155.71,3426.79,1
2017-10-26,-375.63,-523.54,-899.17,-1
2017-10-27,-640.95,56.57,-584.38,-1
2017-10-30,-186.04,139.68,-46.359999999999985,-1
2017-10-31,-531.82,596.92,65.09999999999991,-1
2017-11-01,-627.3,1116.15,488.85000000000014,-1
2017-11-04,-750.52,826.66,76.13999999999999,-1
2017-11-05,1306.71,-1037.18,269.53,1
2017-11-07,182.05,335.75,517.8,1
2017-11-08,-1943.86,2016.84,72.98000000000002,-1
2017-11-09,-392.52,877.37,484.85,-1
2017-11-10,-107.95,233.8,125.85000000000001,-1
2017-11-12,-185.6,108.94,-76.66,-1
2017-11-13,-233.56,-268.77,-502.33,-1
2017-11-14,2576.98,-1.3,2575.68,1
2017-11-15,-381.42,869.09,487.67,-1
2017-11-16,-447.42,847.45,400.03000000000003,-1
2017-11-17,1276.62,1466.94,2743.56,1
2017-11-20,-358.74,613.0,254.26,-1
2017-11-21,-727.01,825.5,98.49000000000001,-1
2017-11-22,-441.46,837.22,395.76000000000005,-1
2017-11-23,73.22,222.21,295.43,1
2017-11-24,-416.28,427.63,11.350000000000023,-1
2017-11-27,-424.77,69.4,-355.37,-1
2017-11-28,12.24,-428.15,-415.90999999999997,1
2017-11-29,-859.27,771.07,-88.19999999999993,-1
2017-11-30,-1500.76,1202.57,-298.19000000000005,-1
2017-12-01,-12.77,-110.08,-122.85,-1
2017-12-04,-580.7,701.12,120.41999999999996,-1
2017-12-05,841.8,-710.83,130.9699999999999,1
2017-12-06,-169.25,-63.11,-232.36,-1
2017-12-07,361.25,-330.58,30.670000000000016,1
2017-12-09,-1230.74,1313.08,82.33999999999992,-1
2017-12-10,-668.13,872.54,204.40999999999997,-1
2017-12-12,843.2,-853.67,-10.469999999999914,1
2017-12-13,-578.65,-116.48,-695.13,-1
2017-12-14,232.17,-374.21,-142.04,1
2017-12-15,-921.03,635.44,-285.5899999999999,-1
2017-12-18,-431.77,1076.81,645.04,-1
2017-12-19,-407.83,357.4,-50.43000000000001,-1
2017-12-20,-1505.04,146.17,-1358.87,-1
2017-12-21,-383.99,1574.3,1190.31,-1
2017-12-22,107.87,371.53,479.4,1
2017-12-26,-44.07,544.5,500.43,-1
2017-12-27,172.32,-206.68,-34.360000000000014,1
2017-12-28,562.55,-774.09,-211.54000000000008,1
2017-12-29,595.04,461.37,1056.4099999999999,1
2018-01-01,325.91,-1300.31,-974.3999999999999,1
2018-01-02,1099.78,-358.5,741.28,1
2018-01-03,241.85,-3.29,238.56,1
2018-01-06,-202.8,337.97,135.17000000000002,-1
2018-01-08,-95.94,-562.33,-658.27,-1
2018-01-10,-1841.63,1804.94,-36.690000000000055,-1
2018-01-15,32.92,-173.28,-140.36,1
2018-01-16,693.17,-246.38,446.78999999999996,1
2018-01-17,625.13,168.61,793.74,1
2018-01-18,1894.99,-657.46,1237.53,1
2018-01-19,988.25,209.86,1198.1100000000001,1
2018-01-22,1567.51,-461.87,1105.6399999999999,1
2018-01-23,1229.35,169.03,1398.3799999999999,1
2018-01-24,776.42,-193.87,582.55,1
2018-01-25,937.31,-965.67,-28.360000000000014,1
2018-01-29,291.86,90.08,381.94,1
2018-01-30,-105.56,-281.65,-387.21,-1
2018-01-31,-136.63,1294.66,1158.0300000000002,-1
2018-02-01,522.74,64.7,587.44,1
2018-02-02,950.0,-508.78,441.22,1
2018-02-04,-689.75,413.16,-276.59,-1
2018-02-05,-525.93,165.84,-360.0899999999999,-1
2018-02-08,-639.87,-340.3,-980.1700000000001,-1
2018-02-11,-196.9,852.99,656.09,-1
2018-02-14,-728.71,-152.39,-881.1,-1
2018-02-15,-240.29,49.92,-190.37,-1
2018-02-16,-1065.99,1127.78,61.789999999999964,-1
2018-02-19,-895.79,586.52,-309.27,-1
2018-02-20,-850.35,1437.24,586.89,-1
2018-02-21,-1214.18,1375.48,161.29999999999995,-1
2018-02-22,-2335.34,1059.42,-1275.92,-1
2018-02-23,-486.32,1514.03,1027.71,-1
2018-02-26,-1119.51,1409.45,289.94000000000005,-1
2018-02-27,-906.86,1046.67,139.81000000000006,-1
2018-02-28,-1750.52,1596.89,-153.62999999999988,-1
2018-03-01,96.31,-269.2,-172.89,1
2018-03-04,-376.51,479.18,102.67000000000002,-1
2018-03-05,-148.42,-578.92,-727.3399999999999,-1
2018-03-07,-1043.31,278.84,-764.47,-1
2018-03-08,-5.87,87.08,81.21,-1
2018-03-09,-21.13,-542.12,-563.25,-1
2018-03-10,-1550.04,1402.47,-147.56999999999994,-1
2018-03-12,293.12,-806.45,-513.33,1
2018-03-13,7028.42,1613.39,8641.81,1
2018-03-14,-258.98,-432.03,-691.01,-1
2018-03-15,-705.4,256.45,-448.95,-1
2018-03-16,-150.46,-770.53,-920.99,-1
2018-03-19,292.23,-191.52,100.71000000000001,1
2018-03-20,344.16,731.17,1075.33,1
2018-03-21,98.44,197.78,296.22,1
2018-03-22,161.11,409.89,571.0,1
2018-03-23,1628.19,-935.41,692.7800000000001,1
2018-03-26,-741.19,2017.95,1276.76,-1
2018-03-27,1063.12,2172.91,3236.0299999999997,1
2018-03-28,-1190.55,1960.67,770.1200000000001,-1
2018-04-01,212.05,325.24,537.29,1
2018-04-05,-1628.23,1084.09,-544.1400000000001,-1
2018-04-06,2354.03,-712.41,1641.6200000000003,1
2018-04-07,-284.58,611.01,326.43,-1
2018-04-09,32.64,-21.41,11.23,1
2018-04-10,-2760.63,1823.59,-937.0400000000002,-1
2018-04-12,-55.89,-521.38,-577.27,-1
2018-04-13,-399.59,306.05,-93.53999999999996,-1
2018-04-16,-308.13,-28.97,-337.1,-1
2018-04-17,-951.39,723.81,-227.58000000000004,-1
2018-04-18,-915.71,869.7,-46.00999999999999,-1
2018-04-19,-624.99,448.61,-176.38,-1
2018-04-20,-21.02,111.01,89.99000000000001,-1
2018-04-23,-259.08,387.26,128.18,-1
2018-04-24,-680.99,508.55,-172.44,-1
2018-04-25,-304.79,435.98,131.19,-1
2018-04-26,-1056.34,684.11,-372.2299999999999,-1
2018-04-27,-759.21,633.71,-125.5,-1
2018-04-30,-385.47,261.98,-123.49000000000001,-1
2018-05-01,581.43,243.13,824.56,1
2018-05-02,-1263.57,1163.64,-99.92999999999984,-1
2018-05-03,-366.6,-154.2,-520.8,-1
2018-05-04,-108.02,615.28,507.26,-1
2018-05-06,-157.51,474.33,316.82,-1
2018-05-07,-159.37,-296.97,-456.34000000000003,-1
2018-05-09,-383.67,176.95,-206.72000000000003,-1
2018-05-10,-3370.14,1902.07,-1468.07,-1
2018-05-11,12.34,-621.94,-609.6,1
2018-05-12,-357.82,-791.59,-1149.41,-1
2018-05-14,717.99,687.23,1405.22,1
2018-05-15,-518.47,531.33,12.860000000000014,-1
2018-05-16,-699.22,229.06,-470.16,-1
2018-05-17,-830.94,428.92,-402.02000000000004,-1
2018-05-18,-166.15,149.58,-16.569999999999993,-1
2018-05-21,-496.03,1190.56,694.53,-1
2018-05-22,-1651.63,1496.83,-154.80000000000018,-1
2018-05-23,-311.11,789.78,478.66999999999996,-1
2018-05-24,-701.93,1480.51,778.58,-1
2018-05-25,-768.29,887.76,119.47000000000003,-1
2018-05-28,-795.06,1017.65,222.59000000000003,-1
2018-05-29,-407.33,578.38,171.05,-1
2018-05-30,-1286.91,492.46,-794.45,-1
2018-05-31,-15.31,-266.02,-281.33,-1
2018-06-02,-2326.1,1699.74,-626.3599999999999,-1
2018-06-03,620.08,-734.33,-114.25,1
2018-06-04,-524.85,1305.45,780.6,-1
2018-06-06,-81.4,712.31,630.91,-1
2018-06-07,-968.18,1480.82,512.64,-1
2018-06-08,248.7,218.64,467.34,1
2018-06-09,-455.0,611.98,156.98000000000002,-1
2018-06-11,-499.71,118.69,-381.02,-1
2018-06-12,72.47,-389.78,-317.30999999999995,1
2018-06-13,-70.77,486.78,416.01,-1
2018-06-14,-1372.84,576.19,-796.6499999999999,-1
2018-06-15,-1524.74,561.01,-963.73,-1
2018-06-18,-754.43,824.1,69.67000000000007,-1
2018-06-19,-1324.92,653.68,-671.2400000000001,-1
2018-06-20,-2442.61,1473.65,-968.96,-1
2018-06-21,1126.75,663.57,1790.3200000000002,1
2018-06-22,-1343.44,1105.76,-237.68000000000006,-1
2018-06-25,198.68,-86.22,112.46000000000001,1
2018-06-26,-538.4,238.05,-300.34999999999997,-1
2018-06-27,67.44,84.31,151.75,1
2018-06-28,-951.51,442.64,-508.87,-1
2018-06-29,-157.15,2262.83,2105.68,-1
2018-07-02,-1022.5,461.19,-561.31,-1
2018-07-03,-719.78,409.34,-310.44,-1
2018-07-05,-635.24,1037.23,401.99,-1
2018-07-06,-525.4,1197.89,672.4900000000001,-1
2018-07-08,314.83,-319.9,-5.069999999999993,1
2018-07-09,37.56,942.45,980.01,1
2018-07-11,31.02,27.11,58.129999999999995,1
2018-07-12,-817.4,242.56,-574.8399999999999,-1
2018-07-13,-1104.65,872.0,-232.6500000000001,-1
2018-07-16,-625.68,-70.3,-695.9799999999999,-1
2018-07-17,-673.99,840.06,166.06999999999994,-1
2018-07-18,95.68,111.01,206.69,1
2018-07-19,-315.69,470.02,154.32999999999998,-1
2018-07-20,310.27,-50.73,259.53999999999996,1
2018-07-23,259.37,124.82,384.19,1
2018-07-24,104.34,513.78,618.12,1
2018-07-25,-1195.75,97.64,-1098.11,-1
2018-07-26,2453.57,-2716.04,-262.4699999999998,1
2018-07-27,738.05,406.12,1144.17,1
2018-07-30,-234.04,48.58,-185.45999999999998,-1
2018-07-31,572.21,-290.87,281.34000000000003,1
2018-08-01,692.83,-206.3,486.53000000000003,1
2018-08-02,-2297.09,2373.59,76.5,-1
2018-08-03,-364.8,675.26,310.46,-1
2018-08-05,-97.15,923.25,826.1,-1
2018-08-06,-222.5,459.44,236.94,-1
2018-08-08,568.63,30.25,598.88,1
2018-08-10,-1805.07,1973.97,168.9000000000001,-1
2018-08-13,-971.86,216.29,-755.57,-1
2018-08-14,-378.84,391.47,12.630000000000052,-1
2018-08-16,-825.08,133.78,-691.3000000000001,-1
2018-08-17,147.31,151.89,299.2,1
2018-08-20,-483.04,593.22,110.18,-1
2018-08-21,254.25,197.87,452.12,1
2018-08-23,433.21,142.0,575.21,1
2018-08-24,-75.78,904.75,828.97,-1
2018-08-27,252.52,1117.24,1369.76,1
2018-08-28,-161.05,-199.28,-360.33000000000004,-1
2018-08-29,-1415.87,1114.36,-301.51,-1
2018-08-30,958.01,-1598.67,-640.6600000000001,1
2018-08-31,-212.81,171.92,-40.890000000000015,-1
2018-09-01,-303.94,522.9,218.95999999999998,-1
2018-09-02,-1351.7,588.42,-763.2800000000001,-1
2018-09-03,550.36,-65.0,485.36,1
